Model:	LI-7820
SN:	TG20-01377
Software Version:	2.3.8
Timestamp:	2025-10-16 08:50:41
Timezone:	Etc/UTC
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	N2O	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATA	1760629065	196748971	244262	0	"CAT6-WR2_1"	2025-10-16	15:37:45	241.66597	1.8230164	39.6549	55.001	27.8725	39.7714	0.00053874	37.6636	54.5005	-10.8	0.0446561	24.2124	148
DATA	1760629066	196748971	244272	0	"CAT6-WR2_1"	2025-10-16	15:37:46	224.68208	1.8287914	39.6542	55.001	27.8712	39.7714	0.000538804	37.6687	54.5005	-2.4	0.0446561	24.2124	151
DATA	1760629067	196748971	244282	0	"CAT6-WR2_1"	2025-10-16	15:37:47	209.95026	1.8542067	39.6551	55.001	27.8718	39.7714	0.000538637	37.6667	54.5005	-10.3	0.0446561	24.2121	199
DATA	1760629068	196632146	244292	0	"CAT6-WR2_1"	2025-10-16	15:37:48	197.14021	1.733162	39.6537	55.001	27.8703	39.7714	0.00053967	37.6696	54.5005	12.4	0.0446561	24.2129	 38
DATA	1760629069	196632146	244302	0	"CAT6-WR2_1"	2025-10-16	15:37:49	186.63528	1.7200688	39.6551	55.001	27.8715	39.7714	0.000538528	37.6698	54.5005	16	0.0446561	24.213	  3
DATA	1760629070	196632146	244312	0	"CAT6-WR2_1"	2025-10-16	15:37:50	176.81885	1.65431	39.6544	55.001	27.8715	39.7714	0.000538523	37.6692	54.5005	2.8	0.0446561	24.2122	230
DATA	1760629071	196522951	244322	0	"CAT6-WR2_1"	2025-10-16	15:37:51	168.40805	1.5907792	39.6551	55.001	27.8728	39.7714	0.000538333	37.6689	54.5005	-54.7	0.0446561	24.2115	191
DATA	1760629072	196522951	244332	0	"CAT6-WR2_1"	2025-10-16	15:37:52	161.3343	1.646238	39.6551	55.001	27.8703	39.7714	0.000540109	37.6731	54.5005	-4.8	0.0446561	24.2122	254
DATA	1760629073	196522951	244342	0	"CAT6-WR2_1"	2025-10-16	15:37:53	154.62183	1.5820684	39.6539	55.001	27.8705	39.7714	0.000539424	37.673	54.5005	-8	0.0446561	24.2116	238
DATA	1760629074	196408987	244352	0	"CAT6-WR2_1"	2025-10-16	15:37:54	148.82446	1.6285325	39.6544	55.001	27.8697	39.7714	0.000539173	37.6747	54.5005	34.7	0.0446561	24.2121	164
DATA	1760629075	196408987	244362	0	"CAT6-WR2_1"	2025-10-16	15:37:55	144.32317	1.7488441	39.6546	55.001	27.8722	39.7714	0.000538852	37.672	54.5005	9.3	0.0446561	24.2129	 55
DATA	1760629076	196408987	244372	0	"CAT6-WR2_1"	2025-10-16	15:37:56	139.44185	1.7755578	39.6544	55.001	27.8712	39.7714	0.000539033	37.6728	54.5005	-32.1	0.0446561	24.2127	206
DATA	1760629077	196293115	244382	0	"CAT6-WR2_1"	2025-10-16	15:37:57	135.02544	7.2650976	39.6554	55.001	27.8725	39.7714	0.000538027	37.6197	54.5005	24.5	0.0446561	24.2121	141
DATA	1760629078	196293115	244392	0	"CAT6-WR2_1"	2025-10-16	15:37:58	153.53647	22.959124	39.6552	55.001	27.8741	39.7714	0.000535581	37.4378	54.5005	16.4	0.0446561	24.2127	149
DATA	1760629079	196293115	244402	0	"CAT6-WR2_1"	2025-10-16	15:37:59	381.55981	24.303858	39.6546	55.001	27.8746	39.7714	0.000538167	37.3796	54.5005	0.4	0.0446561	24.2124	104
DATA	1760629080	196179151	244412	0	"CAT6-WR2_1"	2025-10-16	15:38:00	689.49847	14.891536	39.6549	55.001	27.8717	39.7714	0.000551691	37.468	54.5005	-53.5	0.0446561	24.2121	148
DATA	1760629081	196179151	244422	0	"CAT6-WR2_1"	2025-10-16	15:38:01	775.94348	8.528966	39.6547	55.001	27.868	39.7714	0.000557572	37.5542	54.5005	-25.5	0.0446561	24.2121	100
DATA	1760629082	196179151	244432	0	"CAT6-WR2_1"	2025-10-16	15:38:02	715.2962	5.6474109	39.6546	55.001	27.8651	39.7714	0.00055399	37.6019	54.5005	3.6	0.0446561	24.2126	242
DATA	1760629083	196074962	244442	0	"CAT6-WR2_1"	2025-10-16	15:38:03	624.79633	4.3917413	39.6547	55.001	27.8664	39.7714	0.000550791	37.6253	54.5005	23.5	0.0446561	24.2124	141
DATA	1760629084	196074962	244452	0	"CAT6-WR2_1"	2025-10-16	15:38:04	542.05719	3.420682	39.6551	55.001	27.8674	39.7714	0.000547968	37.6376	54.5005	-13.2	0.0446561	24.2126	139
DATA	1760629085	196074962	244462	0	"CAT6-WR2_1"	2025-10-16	15:38:05	473.33383	3.0005653	39.6547	55.001	27.868	39.7714	0.000543647	37.6453	54.5005	19.3	0.0446561	24.2129	 93
DATA	1760629086	195955991	244472	0	"CAT6-WR2_1"	2025-10-16	15:38:06	416.77115	2.661835	39.6547	55.001	27.8684	39.7714	0.00054205	37.6503	54.5005	-1.2	0.0446561	24.2121	 30
DATA	1760629087	195955991	244482	0	"CAT6-WR2_1"	2025-10-16	15:38:07	370.82916	2.528502	39.6551	55.001	27.87	39.7714	0.00053983	37.654	54.5005	23.6	0.0446561	24.2126	155
DATA	1760629088	195955991	244492	0	"CAT6-WR2_1"	2025-10-16	15:38:08	332.9772	2.2677209	39.6552	55.001	27.8707	39.7714	0.000539495	37.656	54.5005	-17.4	0.0446561	24.2121	112
DATA	1760629089	195837974	244502	0	"CAT6-WR2_1"	2025-10-16	15:38:09	301.92715	2.1181631	39.6551	55.001	27.8708	39.7714	0.00053984	37.6605	54.5005	-20.7	0.0446561	24.2121	128
DATA	1760629090	195837974	244512	0	"CAT6-WR2_1"	2025-10-16	15:38:10	275.90079	2.0022681	39.6552	55.001	27.8702	39.7714	0.000540371	37.664	54.5005	-21.3	0.0446561	24.2119	111
DATA	1760629091	195837974	244522	0	"CAT6-WR2_1"	2025-10-16	15:38:11	253.93756	1.8233867	39.6546	55.001	27.8689	39.7714	0.000538714	37.6666	54.5005	45.2	0.0446561	24.2115	169
DATA	1760629092	195729017	244532	0	"CAT6-WR2_1"	2025-10-16	15:38:12	235.34201	1.6535094	39.6551	55.001	27.8703	39.7714	0.00053795	37.6687	54.5005	10.2	0.0446561	24.2129	 71
DATA	1760629093	195729017	244542	0	"CAT6-WR2_1"	2025-10-16	15:38:13	219.70598	1.824008	39.6549	55.001	27.8703	39.7714	0.000538655	37.6697	54.5005	-21.3	0.0446561	24.2122	137
DATA	1760629094	195729017	244552	0	"CAT6-WR2_1"	2025-10-16	15:38:14	206.04581	1.6919627	39.6551	55.001	27.87	39.7714	0.000539385	37.67	54.5005	29.3	0.0446561	24.2121	193
DATA	1760629095	195618867	244562	0	"CAT6-WR2_1"	2025-10-16	15:38:15	194.49171	1.7206283	39.6554	55.001	27.8712	39.7714	0.000538395	37.6702	54.5005	-32.4	0.0446561	24.2126	193
DATA	1760629096	195618867	244572	0	"CAT6-WR2_1"	2025-10-16	15:38:16	184.87898	1.6003417	39.6552	55.001	27.8715	39.7714	0.000537054	37.6709	54.5005	0	0.0446561	24.2121	  4
DATA	1760629097	195618867	244582	0	"CAT6-WR2_1"	2025-10-16	15:38:17	175.61253	1.6890467	39.6544	55.001	27.871	39.7714	0.000537631	37.6704	54.5005	-28.4	0.0446561	24.2124	151
DATA	1760629098	195498943	244592	0	"CAT6-WR2_1"	2025-10-16	15:38:18	167.94827	1.5886447	39.6544	55.001	27.8717	39.7714	0.000539421	37.6721	54.5005	-9.8	0.0446561	24.2119	183
DATA	1760629099	195498943	244602	0	"CAT6-WR2_1"	2025-10-16	15:38:19	161.23402	1.6577222	39.6546	55.001	27.873	39.7714	0.000537349	37.6709	54.5005	13.7	0.0446561	24.2126	 98
DATA	1760629100	195498943	244612	0	"CAT6-WR2_1"	2025-10-16	15:38:20	154.78445	1.6299578	39.6552	55.001	27.8732	39.7714	0.00053855	37.672	54.5005	-28.1	0.0446561	24.2121	 87
DATA	1760629101	195389986	244622	0	"CAT6-WR2_1"	2025-10-16	15:38:21	149.26323	1.6080835	39.6551	55.001	27.873	39.7714	0.000536897	37.6704	54.5005	-13.8	0.0446561	24.2126	137
DATA	1760629102	195389986	244632	0	"CAT6-WR2_1"	2025-10-16	15:38:22	144.68774	1.6864276	39.6549	55.001	27.8718	39.7714	0.000538785	37.6737	54.5005	20.7	0.0446561	24.2122	173
DATA	1760629103	195389986	244642	0	"CAT6-WR2_1"	2025-10-16	15:38:23	140.31677	1.6486609	39.6537	55.001	27.874	39.7714	0.000537745	37.6711	54.5005	-29.8	0.0446561	24.2129	157
DATA	1760629104	195276975	244652	0	""	2025-10-16	15:38:24	136.40462	1.6168119	39.6542	55.001	27.8735	39.7714	0.000536929	37.6715	54.5005	-25.5	0.0446561	24.2127	 23
DATA	1760629105	195276975	244662	0	""	2025-10-16	15:38:25	132.73235	1.5857747	39.6547	55.001	27.8708	39.7714	0.000538136	37.6755	54.5005	-6	0.0446561	24.2119	147
DATA	1760629106	195276975	244672	0	""	2025-10-16	15:38:26	129.26857	1.5386037	39.6546	55.001	27.8727	39.7714	0.000535593	37.6743	54.5005	0.9	0.0446561	24.2119	206
DATA	1760629107	195168018	244682	0	""	2025-10-16	15:38:27	126.38926	1.6023216	39.6541	55.001	27.8715	39.7714	0.000537234	37.6752	54.5005	12.9	0.0446561	24.2118	218
DATA	1760629108	195168018	244692	0	""	2025-10-16	15:38:28	123.52483	1.507254	39.6542	55.001	27.8718	39.7714	0.000538193	37.6754	54.5005	7.7	0.0446561	24.2115	129
DATA	1760629109	195168018	244702	0	""	2025-10-16	15:38:29	120.94398	1.5094811	39.6554	55.001	27.8713	39.7714	0.000537983	37.6752	54.5005	-2.8	0.0446561	24.2126	229
DATA	1760629110	195050001	244712	0	""	2025-10-16	15:38:30	118.89787	1.435035	39.6547	55.001	27.87	39.7714	0.000537584	37.6753	54.5005	5.9	0.0446561	24.2129	 15
DATA	1760629111	195050001	244722	0	""	2025-10-16	15:38:31	116.64505	1.639187	39.6556	55.001	27.8715	39.7714	0.000538394	37.6754	54.5005	5.3	0.0446561	24.2126	105
DATA	1760629112	195050001	244732	0	""	2025-10-16	15:38:32	114.56537	1.5839336	39.6549	55.001	27.873	39.7714	0.000538518	37.6734	54.5005	-12.6	0.0446561	24.2116	203
DATA	1760629113	194939136	244742	0	""	2025-10-16	15:38:33	112.95063	1.5324223	39.6542	55.001	27.8718	39.7714	0.000539147	37.6742	54.5005	-14	0.0446561	24.2121	152
DATA	1760629114	194939136	244752	0	""	2025-10-16	15:38:34	111.28936	1.5362308	39.6551	55.001	27.8713	39.7714	0.000537864	37.6741	54.5005	27.8	0.0446561	24.2121	224
DATA	1760629115	194939136	244762	0	""	2025-10-16	15:38:35	109.67695	1.5358135	39.6549	55.001	27.8727	39.7714	0.000538029	37.6742	54.5005	-0.2	0.0446561	24.2119	238
DATA	1760629116	194831132	244772	0	""	2025-10-16	15:38:36	108.62015	1.7069517	39.6547	55.001	27.871	39.7714	0.000537848	37.6766	54.5005	5.6	0.0446561	24.2118	132
DATA	1760629117	194831132	244782	0	""	2025-10-16	15:38:37	107.20072	1.8076227	39.6549	55.001	27.8712	39.7714	0.00053815	37.6761	54.5005	-34	0.0446561	24.2121	103
DATA	1760629118	194831132	244792	0	""	2025-10-16	15:38:38	105.7325	1.5563995	39.6544	55.001	27.8707	39.7714	0.000537995	37.6765	54.5005	9.4	0.0446561	24.2126	151
DATA	1760629119	194720029	244802	0	""	2025-10-16	15:38:39	104.43021	1.5481601	39.6547	55.001	27.87	39.7714	0.00053879	37.6762	54.5005	17.8	0.0446561	24.2126	 64
DATA	1760629120	194720029	244812	0	"CAT6-WR3_1"	2025-10-16	15:38:40	103.04484	1.3924885	39.6552	55.001	27.8717	39.7714	0.000537402	37.6747	54.5005	-15.6	0.0446561	24.2127	165
DATA	1760629121	194720029	244822	0	"CAT6-WR3_1"	2025-10-16	15:38:41	102.19527	1.4753213	39.6544	55.001	27.87	39.7714	0.000537252	37.6786	54.5005	-0.8	0.0446561	24.2119	  9
DATA	1760629122	194604158	244832	0	"CAT6-WR3_1"	2025-10-16	15:38:42	100.90787	1.4280152	39.6554	55.001	27.8725	39.7714	0.0005383	37.6765	54.5005	20.4	0.0446561	24.2116	 16
DATA	1760629123	194604158	244842	0	"CAT6-WR3_1"	2025-10-16	15:38:43	100.28397	1.5405186	39.6552	55.001	27.8727	39.7714	0.000537649	37.674	54.5005	-54.2	0.0446561	24.2116	130
DATA	1760629124	194604158	244852	0	"CAT6-WR3_1"	2025-10-16	15:38:44	99.303238	1.56378	39.6546	55.001	27.8712	39.7714	0.000537777	37.6771	54.5005	-0.9	0.0446561	24.2119	 48
DATA	1760629125	194488048	244862	0	"CAT6-WR3_1"	2025-10-16	15:38:45	98.298973	1.593987	39.6544	55.001	27.8689	39.7714	0.000537756	37.6757	54.5005	16.9	0.0446561	24.2118	158
DATA	1760629126	194488048	244872	0	"CAT6-WR3_1"	2025-10-16	15:38:46	97.612602	1.6144466	39.6542	55.001	27.8708	39.7714	0.000538161	37.6774	54.5005	-13.2	0.0446561	24.2127	192
DATA	1760629127	194488048	244882	0	"CAT6-WR3_1"	2025-10-16	15:38:47	96.978745	1.518015	39.6549	55.001	27.87	39.7714	0.000539672	37.6777	54.5005	-6.6	0.0446561	24.213	232
DATA	1760629128	194378137	244892	0	"CAT6-WR3_1"	2025-10-16	15:38:48	96.221794	1.5722198	39.6546	55.001	27.868	39.7714	0.000539193	37.6787	54.5005	29.3	0.0446561	24.2119	134
DATA	1760629129	194378137	244902	0	"CAT6-WR3_1"	2025-10-16	15:38:49	95.601631	1.6425892	39.6551	55.001	27.8697	39.7714	0.000538998	37.6766	54.5005	0.1	0.0446561	24.2126	119
DATA	1760629130	194378137	244912	0	"CAT6-WR3_1"	2025-10-16	15:38:50	94.912262	1.4853312	39.6552	55.001	27.8715	39.7714	0.000539336	37.6759	54.5005	19.1	0.0446561	24.2121	132
DATA	1760629131	194262981	244922	0	"CAT6-WR3_1"	2025-10-16	15:38:51	94.250511	1.6212484	39.6552	55.001	27.8736	39.7714	0.000538778	37.6747	54.5005	-21.5	0.0446561	24.2119	185
DATA	1760629132	194262981	244932	0	"CAT6-WR3_1"	2025-10-16	15:38:52	93.57045	1.6272477	39.6546	55.001	27.8712	39.7714	0.000537943	37.6757	54.5005	-10.7	0.0446561	24.2124	141
DATA	1760629133	194262981	244942	0	"CAT6-WR3_1"	2025-10-16	15:38:53	92.675201	1.5812722	39.6547	55.001	27.8702	39.7714	0.000538138	37.6775	54.5005	-25.5	0.0446561	24.2124	184
DATA	1760629134	194149017	244952	0	"CAT6-WR3_1"	2025-10-16	15:38:54	92.413994	1.4883218	39.6546	55.001	27.8712	39.7714	0.000538599	37.6755	54.5005	16	0.0446561	24.2116	 63
DATA	1760629135	194149017	244962	0	"CAT6-WR3_1"	2025-10-16	15:38:55	92.268394	1.5985502	39.6539	55.001	27.873	39.7714	0.000537739	37.6734	54.5005	-30.2	0.0446561	24.2126	152
DATA	1760629136	194149017	244972	0	"CAT6-WR3_1"	2025-10-16	15:38:56	91.597466	1.5733349	39.6547	55.001	27.8712	39.7714	0.000539215	37.6759	54.5005	-2.1	0.0446561	24.2126	154
DATA	1760629137	194034099	244982	0	"CAT6-WR3_1"	2025-10-16	15:38:57	91.020073	1.5292634	39.6549	55.001	27.87	39.7714	0.00053895	37.6775	54.5005	3.2	0.0446561	24.2127	204
DATA	1760629138	194034099	244992	0	"CAT6-WR3_1"	2025-10-16	15:38:58	90.762131	1.5159168	39.6549	55.001	27.8699	39.7714	0.000539378	37.6781	54.5005	22.6	0.0446561	24.2119	179
DATA	1760629139	194034099	245002	0	"CAT6-WR3_1"	2025-10-16	15:38:59	90.39048	1.6121281	39.6546	55.001	27.8727	39.7714	0.000537625	37.6758	54.5005	-36.7	0.0446561	24.2119	143
DATA	1760629140	193922042	245012	0	"CAT6-WR3_1"	2025-10-16	15:39:00	89.864708	1.666954	39.6544	55.001	27.8717	39.7714	0.000538312	37.677	54.5005	-11.3	0.0446561	24.2113	 68
DATA	1760629141	193922042	245022	0	"CAT6-WR3_1"	2025-10-16	15:39:01	89.097778	1.6170058	39.6549	55.001	27.8705	39.7714	0.000538584	37.6785	54.5005	-6.8	0.0446561	24.2119	149
DATA	1760629142	193922042	245032	0	"CAT6-WR3_1"	2025-10-16	15:39:02	89.156586	1.537214	39.6547	55.001	27.873	39.7714	0.000537652	37.6756	54.5005	-15.1	0.0446561	24.2127	 73
DATA	1760629143	193809032	245042	0	"CAT6-WR3_1"	2025-10-16	15:39:03	88.776215	1.5716848	39.6549	55.001	27.872	39.7714	0.000538343	37.6749	54.5005	20.5	0.0446561	24.2122	 91
DATA	1760629144	193809032	245052	0	"CAT6-WR3_1"	2025-10-16	15:39:04	88.079712	1.5941246	39.6547	55.001	27.8695	39.7714	0.000538854	37.6789	54.5005	-6.2	0.0446561	24.2126	154
DATA	1760629145	193809032	245062	0	"CAT6-WR3_1"	2025-10-16	15:39:05	87.984459	1.5237179	39.6541	55.001	27.8708	39.7714	0.000538537	37.6783	54.5005	-0.3	0.0446561	24.2124	146
DATA	1760629146	193701982	245072	0	"CAT6-WR3_1"	2025-10-16	15:39:06	87.567497	1.5470362	39.6549	55.001	27.8705	39.7714	0.000538509	37.678	54.5005	6.1	0.0446561	24.2121	 55
DATA	1760629147	193701982	245082	0	"CAT6-WR3_1"	2025-10-16	15:39:07	87.09549	1.6593322	39.6556	55.001	27.8717	39.7714	0.000537266	37.6769	54.5005	-12.7	0.0446561	24.2122	154
DATA	1760629148	193701982	245092	0	"CAT6-WR3_1"	2025-10-16	15:39:08	87.345352	1.551053	39.6554	55.001	27.8728	39.7714	0.000538047	37.6763	54.5005	-32.3	0.0446561	24.2119	137
DATA	1760629149	193586111	245102	0	"CAT6-WR3_1"	2025-10-16	15:39:09	86.69368	1.9360361	39.6551	55.001	27.87	39.7714	0.000538708	37.6734	54.5005	3.3	0.0446561	24.2122	192
DATA	1760629150	193586111	245112	0	"CAT6-WR3_1"	2025-10-16	15:39:10	85.927544	9.3866997	39.6546	55.001	27.8707	39.7714	0.0005367	37.5667	54.5005	32.2	0.0446561	24.2124	 51
DATA	1760629151	193586111	245122	0	"CAT6-WR3_1"	2025-10-16	15:39:11	94.364647	24.739075	39.6551	55.001	27.8733	39.7714	0.000535749	37.3156	54.5005	48.6	0.0446561	24.2124	138
DATA	1760629152	193472862	245132	0	"CAT6-WR3_1"	2025-10-16	15:39:12	226.14963	22.931986	39.6549	55.001	27.8755	39.7714	0.000538353	37.2906	54.5005	-25.6	0.0446561	24.2121	185
DATA	1760629153	193472862	245142	0	"CAT6-WR3_1"	2025-10-16	15:39:13	449.95541	13.809531	39.6547	55.001	27.8723	39.7714	0.000544946	37.4266	54.5005	-54.6	0.0446561	24.2127	193
DATA	1760629154	193472862	245152	0	"CAT6-WR3_1"	2025-10-16	15:39:14	560.12836	8.0638866	39.6557	55.001	27.8679	39.7714	0.000547575	37.5348	54.5005	-18.4	0.0446561	24.2124	210
DATA	1760629155	193367004	245162	0	"CAT6-WR3_1"	2025-10-16	15:39:15	551.68579	5.6374259	39.6544	55.001	27.868	39.7714	0.000545997	37.5877	54.5005	16.8	0.0446561	24.2121	122
DATA	1760629156	193367004	245172	0	"CAT6-WR3_1"	2025-10-16	15:39:16	501.69638	4.3645401	39.6551	55.001	27.8675	39.7714	0.000544607	37.6165	54.5005	-23.6	0.0446561	24.2121	172
DATA	1760629157	193367004	245182	0	"CAT6-WR3_1"	2025-10-16	15:39:17	446.84518	3.5665174	39.6539	55.001	27.8667	39.7714	0.000543445	37.6309	54.5005	34.7	0.0446561	24.2119	158
DATA	1760629158	193249940	245192	0	"CAT6-WR3_1"	2025-10-16	15:39:18	397.37589	3.1678717	39.6544	55.001	27.867	39.7714	0.000540732	37.6431	54.5005	2.3	0.0446561	24.2119	 60
DATA	1760629159	193249940	245202	0	"CAT6-WR3_1"	2025-10-16	15:39:19	355.19022	2.8334851	39.6552	55.001	27.8664	39.7714	0.00054054	37.6473	54.5005	-7.7	0.0446561	24.2129	 84
DATA	1760629160	193249940	245212	0	"CAT6-WR3_1"	2025-10-16	15:39:20	319.37082	2.3319054	39.6549	55.001	27.8687	39.7714	0.000540492	37.6536	54.5005	22	0.0446561	24.2126	 29
DATA	1760629161	193139076	245222	0	"CAT6-WR3_1"	2025-10-16	15:39:21	289.51202	2.2615774	39.6549	55.001	27.8694	39.7714	0.000539659	37.6554	54.5005	23.1	0.0446561	24.2121	135
DATA	1760629162	193139076	245232	0	"CAT6-WR3_1"	2025-10-16	15:39:22	264.65121	2.1302478	39.6539	55.001	27.8702	39.7714	0.000539564	37.6598	54.5005	25.7	0.0446561	24.2122	130
DATA	1760629163	193139076	245242	0	"CAT6-WR3_1"	2025-10-16	15:39:23	243.60954	2.0479643	39.6547	55.001	27.87	39.7714	0.000537181	37.659	54.5005	-20.5	0.0446561	24.2121	 22
DATA	1760629164	193019151	245252	0	"CAT6-WR3_1"	2025-10-16	15:39:24	225.40816	1.9967144	39.6552	55.001	27.8692	39.7714	0.00053871	37.6653	54.5005	11.8	0.0446561	24.2121	 76
DATA	1760629165	193019151	245262	0	"CAT6-WR3_1"	2025-10-16	15:39:25	210.07759	1.8832943	39.6551	55.001	27.8703	39.7714	0.000538137	37.6659	54.5005	0.9	0.0446561	24.2121	 79
DATA	1760629166	193019151	245272	0	"CAT6-WR3_1"	2025-10-16	15:39:26	197.03426	1.7391202	39.6552	55.001	27.872	39.7714	0.000538589	37.6655	54.5005	-27.4	0.0446561	24.2126	131
DATA	1760629167	192914009	245282	0	"CAT6-WR3_1"	2025-10-16	15:39:27	185.48506	1.7497318	39.6546	55.001	27.8708	39.7714	0.000538317	37.6673	54.5005	-10.1	0.0446561	24.2124	192
DATA	1760629168	192914009	245292	0	"CAT6-WR3_1"	2025-10-16	15:39:28	175.63432	1.6960994	39.6557	55.001	27.8697	39.7714	0.000539128	37.6709	54.5005	16.7	0.0446561	24.2122	168
DATA	1760629169	192914009	245302	0	"CAT6-WR3_1"	2025-10-16	15:39:29	167.0177	1.7747264	39.6542	55.001	27.8703	39.7714	0.000537923	37.672	54.5005	10.7	0.0446561	24.2126	 32
DATA	1760629170	192795038	245312	0	"CAT6-WR3_1"	2025-10-16	15:39:30	159.77243	1.6762025	39.6549	55.001	27.8705	39.7714	0.000538331	37.6717	54.5005	7.1	0.0446561	24.2129	 86
DATA	1760629171	192795038	245322	0	"CAT6-WR3_1"	2025-10-16	15:39:31	153.25262	1.7289343	39.6546	55.001	27.8715	39.7714	0.00053752	37.6688	54.5005	9.9	0.0446561	24.2124	 46
DATA	1760629172	192795038	245332	0	"CAT6-WR3_1"	2025-10-16	15:39:32	147.07886	1.6031623	39.6549	55.001	27.87	39.7714	0.000537748	37.6716	54.5005	-39.9	0.0446561	24.213	 47
DATA	1760629173	192679166	245342	0	"CAT6-WR3_1"	2025-10-16	15:39:33	141.61777	1.5056444	39.6551	55.001	27.8685	39.7714	0.000538235	37.6737	54.5005	60.4	0.0446561	24.2119	148
DATA	1760629174	192679166	245352	0	"CAT6-WR3_1"	2025-10-16	15:39:34	137.33342	1.5021507	39.6549	55.001	27.8699	39.7714	0.000538593	37.672	54.5005	4.1	0.0446561	24.2119	 45
DATA	1760629175	192679166	245362	0	"CAT6-WR3_1"	2025-10-16	15:39:35	132.97789	1.5531628	39.6546	55.001	27.8708	39.7714	0.000538717	37.6733	54.5005	13.8	0.0446561	24.2116	168
DATA	1760629176	192564964	245372	0	"CAT6-WR3_1"	2025-10-16	15:39:36	129.25858	1.9776329	39.6549	55.001	27.8703	39.7714	0.000538883	37.6684	54.5005	-10.5	0.0446561	24.2129	227
DATA	1760629177	192564964	245382	0	"CAT6-WR3_1"	2025-10-16	15:39:37	125.67828	10.003448	39.6547	55.001	27.8682	39.7714	0.000536975	37.56	54.5005	40.6	0.0446561	24.213	  3
DATA	1760629178	192564964	245392	0	"CAT6-WR3_1"	2025-10-16	15:39:38	147.75584	23.796228	39.6557	55.001	27.8712	39.7714	0.000538062	37.3262	54.5005	60.4	0.0446561	24.2126	162
DATA	1760629179	192456960	245402	0	"CAT6-WR3_1"	2025-10-16	15:39:39	339.06989	21.288853	39.6542	55.001	27.874	39.7714	0.000540657	37.3142	54.5005	-3.1	0.0446561	24.2127	 95
DATA	1760629180	192456960	245412	0	"CAT6-WR3_1"	2025-10-16	15:39:40	573.69305	12.782165	39.6546	55.001	27.8708	39.7714	0.000548764	37.4405	54.5005	-42.5	0.0446561	24.2126	186
DATA	1760629181	192456960	245422	0	"CAT6-WR3_1"	2025-10-16	15:39:41	647.92365	7.7973137	39.6559	55.001	27.8669	39.7714	0.000551545	37.5396	54.5005	-19.7	0.0446561	24.2121	217
DATA	1760629182	192347049	245432	0	"CAT6-WR3_1"	2025-10-16	15:39:42	611.45129	5.6207538	39.6542	55.001	27.8659	39.7714	0.000549438	37.5885	54.5005	30	0.0446561	24.2124	 48
DATA	1760629183	192347049	245442	0	"CAT6-WR3_1"	2025-10-16	15:39:43	546.57141	4.5670886	39.6552	55.001	27.8654	39.7714	0.000546015	37.6148	54.5005	15.8	0.0446561	24.2121	142
DATA	1760629184	192347049	245452	0	"CAT6-WR3_1"	2025-10-16	15:39:44	482.90784	3.9288332	39.6551	55.001	27.867	39.7714	0.000544155	37.6275	54.5005	55.6	0.0446561	24.2121	103
DATA	1760629185	192232131	245462	0	"CAT6-WR3_1"	2025-10-16	15:39:45	428.04861	3.2667651	39.6554	55.001	27.8674	39.7714	0.000543273	37.636	54.5005	-25.2	0.0446561	24.2124	123
DATA	1760629186	192232131	245472	0	"CAT6-WR3_1"	2025-10-16	15:39:46	381.72168	2.8102832	39.6549	55.001	27.8667	39.7714	0.000542054	37.6449	54.5005	21.2	0.0446561	24.2129	133
DATA	1760629187	192232131	245482	0	"CAT6-WR3_1"	2025-10-16	15:39:47	343.8226	2.6443262	39.6547	55.001	27.87	39.7714	0.000540595	37.6493	54.5005	7	0.0446561	24.2126	 93
DATA	1760629188	192125082	245492	0	"CAT6-WR3_1"	2025-10-16	15:39:48	311.39474	2.4147067	39.6544	55.001	27.8689	39.7714	0.000539446	37.6535	54.5005	-9.8	0.0446561	24.2127	159
DATA	1760629189	192125082	245502	0	"CAT6-WR3_1"	2025-10-16	15:39:49	284.48447	2.2090583	39.6542	55.001	27.8705	39.7714	0.00053944	37.6539	54.5005	-12.1	0.0446561	24.2118	132
DATA	1760629190	192125082	245512	0	"CAT6-WR3_1"	2025-10-16	15:39:50	262.02695	2.2405782	39.6549	55.001	27.871	39.7714	0.000538722	37.6553	54.5005	-39	0.0446561	24.2122	 19
DATA	1760629191	192005872	245522	0	"CAT6-WR3_1"	2025-10-16	15:39:51	243.01723	1.9711931	39.6551	55.001	27.8708	39.7714	0.000538452	37.6619	54.5005	11.2	0.0446561	24.2118	115
DATA	1760629192	192005872	245532	0	"CAT6-WR3_1"	2025-10-16	15:39:52	226.19649	1.9235102	39.6549	55.001	27.8694	39.7714	0.000538005	37.6645	54.5005	-1.6	0.0446561	24.2116	128
DATA	1760629193	192005872	245542	0	"CAT6-WR3_1"	2025-10-16	15:39:53	212.25883	1.8016831	39.6549	55.001	27.8708	39.7714	0.000537529	37.6637	54.5005	-2	0.0446561	24.2129	 40
DATA	1760629194	191891908	245552	0	"CAT6-WR3_1"	2025-10-16	15:39:54	200.08412	1.8877244	39.6549	55.001	27.871	39.7714	0.00053717	37.6666	54.5005	-7.8	0.0446561	24.2127	 50
